,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
4020,2024-12-30,2019-03-26,within a day,100%,89%,f,t,f,Private room in rental unit,Private room,1 bath,$900.00,t,2024-12-30,2024-04-28,2024-11-10,f,1.0,1.0,59.31065980301182,18.07594835758209,2.0,1.0,1.0,0.0,2.0,7.0,1.0,2.0,7,7.0,12,29,50,51,7.0,7.0,0.0,4.86,4.71,4.71,4.86,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4021,2024-12-30,2016-03-16,a few days or more,0%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,800.00",t,2024-12-30,,,f,1.0,1.0,59.29738,18.00135,4.0,1.0,2.0,4.0,5.0,365.0,5.0,5.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4022,2024-12-30,2024-02-08,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$1,003.00",t,2024-12-30,2024-05-20,2024-12-08,t,1.3,5.0,59.29253,17.98784,3.2,2.0,3.0,3.0,2.0,365.0,2.0,3.0,1125,1125.0,25,55,83,168,19.0,2.7,0.0,4.42,4.9,4.8,4.63,4.9,4.58,4.26,1.2,1.0,0.0,0.0
4023,2024-12-30,2020-08-15,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,425.00",t,2024-12-30,2024-05-11,2024-12-22,t,1.3,1.8,59.3249171,18.0684549,4.0,1.0,1.0,2.0,1.0,365.0,2.0,3.0,99,99.0,10,33,52,224,15.0,15.0,0.0,4.73,4.6,4.67,4.9,4.9,4.93,4.53,1.2,1.0,0.0,0.0
4024,2024-12-30,2024-02-08,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$600.00,t,2024-12-30,2024-05-04,2024-12-15,t,1.3,5.0,59.29252161049578,17.99010023762078,2.0,1.0,1.0,0.0,2.0,365.0,2.0,3.0,1125,1125.0,0,21,51,141,18.0,2.7,0.0,4.39,4.56,4.39,4.94,4.78,4.67,4.33,1.2,1.0,0.0,0.0
4025,2024-12-30,2021-07-29,within an hour,100%,69%,f,t,t,Entire home,Entire home/apt,1 bath,"$1,643.00",t,2024-12-30,2024-05-05,2024-08-29,f,1.0,1.0,59.26759180000001,18.0948002,6.0,1.0,3.0,4.0,4.0,10.0,4.0,4.0,10,10.0,23,53,83,252,4.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,4.75,4.75,1.0,1.0,0.0,0.0
4026,2024-12-30,2024-02-08,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$709.00,t,2024-12-30,2024-05-06,2024-12-19,t,1.3,5.0,59.29409,17.98799,4.0,1.0,1.0,2.0,2.0,365.0,2.0,3.0,1125,1125.0,22,49,77,151,20.0,2.7,0.0,4.45,4.8,4.4,4.9,4.65,4.45,4.6,1.2,1.0,0.0,0.0
4027,2024-12-30,2016-01-25,,,,f,t,t,Entire home,Entire home/apt,1.5 baths,,,2024-12-30,,,f,1.0,1.0,59.2846,18.02527,5.0,1.2,1.4,2.0,7.0,16.0,7.0,7.0,16,16.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4028,2024-12-30,2024-02-08,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$717.00,t,2024-12-30,2024-05-12,2024-12-12,t,1.3,5.0,59.294639070816906,17.990000491755286,4.0,1.0,1.0,1.0,2.0,365.0,2.0,3.0,1125,1125.0,15,41,66,128,29.0,2.7,0.0,4.41,4.52,4.45,4.9,4.9,4.9,4.34,1.2,1.0,0.0,0.0
4029,2024-12-30,2020-01-19,,,0%,f,t,t,Private room in rental unit,Private room,Half-bath,,t,2024-12-30,,,f,2.0,3.0,59.37709267068767,17.90646322620494,2.0,1.2,1.4,2.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,2.0,1.0,0.0,0.0
4030,2024-12-30,2023-05-02,within an hour,100%,,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$3,505.00",t,2024-12-30,,,f,1.0,1.0,59.29624785123809,18.091342604118683,3.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4031,2024-12-30,2020-01-30,within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$9,926.00",t,2024-12-30,2024-08-11,2024-09-29,t,1.3,1.8,59.346075850535456,18.05624246449496,3.0,1.5,2.0,2.0,2.0,365.0,2.0,2.0,365,365.0,14,29,29,29,3.0,3.0,0.0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,1.2,1.0,0.0,0.0
4032,2024-12-30,2012-05-07,within a few hours,100%,71%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-11,2024-10-20,f,1.0,1.0,59.2821806,18.0772967,3.0,1.2,1.0,2.0,2.0,20.0,2.0,2.0,20,20.0,0,0,0,0,4.0,4.0,0.0,4.75,5.0,4.5,5.0,5.0,4.9,5.0,1.0,1.0,0.0,0.0
4033,2024-12-30,2014-07-25,within an hour,100%,75%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,071.00",t,2024-12-30,2024-04-26,2024-09-16,f,1.0,4.0,59.32705,18.04194,2.0,1.0,1.0,1.0,2.0,365.0,2.0,2.0,365,365.0,10,16,16,16,6.0,6.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4034,2024-12-30,2015-11-24,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-19,2024-05-19,f,1.0,1.0,59.317277117955214,18.066102968805613,2.0,1.2,1.0,2.0,2.0,7.0,2.0,2.0,7,7.0,0,0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4035,2024-12-30,2013-11-05,within a few hours,100%,70%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,100.00",t,2024-12-30,2024-04-29,2024-12-08,f,1.0,1.0,59.27321026751099,18.07904895131792,4.0,1.0,2.0,2.0,2.0,365.0,2.0,2.0,365,365.0,15,31,47,173,10.0,10.0,0.0,4.9,5.0,5.0,4.9,4.9,4.9,5.0,1.0,1.0,0.0,0.0
4036,2024-12-30,2015-08-07,,,100%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$4,500.00",t,2024-12-30,2024-05-19,2024-05-19,f,2.0,2.0,59.30491,18.03523,4.0,2.0,2.0,2.0,1.0,365.0,1.0,1.0,365,365.0,6,6,6,6,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0
4037,2024-12-30,2024-04-07,within a few hours,100%,70%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,800.00",t,2024-12-30,2024-06-30,2024-12-27,f,1.0,1.0,59.30491,18.00132,5.0,1.0,3.0,0.0,5.0,40.0,5.0,5.0,40,40.0,0,0,0,63,4.0,4.0,0.0,5.0,4.75,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4038,2024-12-30,2016-05-31,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,$896.00,t,2024-12-30,2024-04-27,2024-12-26,f,2.0,2.0,59.3157198,18.0839091,4.0,1.0,1.0,0.0,2.0,184.9,2.0,3.0,1125,1125.0,12,14,39,293,26.0,2.7,0.0,4.77,4.73,4.73,5.0,4.92,4.96,4.73,2.0,1.0,0.0,0.0
4039,2024-12-30,2019-01-27,,,86%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-19,2024-08-25,f,1.0,1.0,59.281642153975945,18.084345104893508,3.0,1.2,2.0,2.0,3.0,10.0,3.0,3.0,10,10.0,0,0,0,0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,4.8,4.6,4.6,1.0,1.0,0.0,0.0
4040,2024-12-30,2015-08-08,,,75%,f,t,t,Entire home,Entire home/apt,2 baths,,t,2024-12-30,,,f,2.0,2.0,59.27607017947764,17.960131494285275,6.0,1.2,1.4,2.0,3.0,365.0,3.0,3.0,365,365.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,2.0,1.0,0.0,0.0
4041,2024-12-30,2020-10-05,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,000.00",t,2024-12-30,2024-05-12,2024-05-19,t,1.0,1.0,59.26476,18.01413,4.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,28,58,88,268,2.0,2.0,0.0,4.5,4.5,4.8,4.9,5.0,4.5,5.0,1.0,1.0,0.0,0.0
4042,2024-12-30,2024-02-18,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$5,000.00",t,2024-12-30,2024-05-20,2024-05-20,f,1.0,1.0,59.33058943394056,18.028893329153515,4.0,1.0,2.0,2.0,1.0,184.9,1.0,1.0,1125,1125.0,0,27,57,57,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4043,2024-12-30,2024-04-08,,,,f,t,t,Entire home,Entire home/apt,1.5 baths,"$2,500.00",t,2024-12-30,,,f,1.0,1.0,59.2651,18.09702,6.0,1.5,1.4,5.0,5.0,14.0,5.0,5.0,14,14.0,27,57,87,362,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4044,2024-12-30,2024-04-08,within an hour,100%,87%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,300.00",t,2024-12-30,2024-05-20,2024-12-07,f,1.0,1.0,59.34652289999999,18.0959867,2.0,1.0,1.0,2.0,1.0,365.0,1.0,1.0,365,365.0,16,39,67,153,17.0,17.0,0.0,4.88,4.88,4.88,4.94,4.94,4.82,4.94,1.0,1.0,0.0,0.0
4045,2024-12-30,2018-09-06,within a day,83%,94%,t,t,t,Entire townhouse,Entire home/apt,2 baths,"$2,278.00",t,2024-12-30,2024-05-18,2024-08-26,f,2.0,3.0,59.3,17.93629,6.0,2.0,1.4,4.0,3.0,365.0,3.0,3.0,365,365.0,30,60,90,90,12.0,12.0,0.0,4.75,4.83,4.5,4.92,4.92,4.83,4.75,1.0,1.0,0.0,0.0
4046,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$820.00,t,2024-12-30,,,f,1.3,1.8,59.33388744083682,17.947698963003905,2.0,1.0,1.0,1.0,3.0,90.0,1.0,3.0,90,90.0,0,0,0,130,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.2,1.0,0.0,0.0
4047,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$895.00,t,2024-12-30,,,f,1.3,1.8,59.33376149339532,17.945984065340802,2.0,1.0,1.0,1.0,3.0,90.0,1.0,3.0,90,90.0,0,0,0,131,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.2,1.0,0.0,0.0
4048,2024-12-30,2024-04-08,,,86%,f,f,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-02,2024-06-01,f,1.0,1.0,59.34953,18.03807,2.0,1.2,1.0,2.0,1.0,365.0,1.0,1.0,365,365.0,0,0,0,0,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4049,2024-12-30,2013-10-03,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$4,000.00",t,2024-12-30,2024-05-18,2024-05-20,f,1.0,2.0,59.3086,18.08871,4.0,1.0,1.0,1.0,2.0,365.0,2.0,2.0,365,365.0,29,59,89,269,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.0,1.0,0.0,0.0
4050,2024-12-30,2020-04-17,within an hour,100%,87%,f,t,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-19,2024-11-25,f,1.0,1.0,59.33596,18.03051,2.0,1.2,1.0,2.0,3.0,7.0,3.0,3.0,1125,1125.0,0,0,0,0,10.0,10.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,1.0,1.0,0.0,0.0
4051,2024-12-30,2017-06-29,within a day,57%,27%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,000.00",t,2024-12-30,2024-05-19,2024-10-20,f,2.0,3.0,59.30192219913912,17.99253912807835,3.0,1.0,1.0,1.0,2.0,30.0,3.0,3.0,30,30.0,2,29,56,236,4.0,4.0,0.0,5.0,4.75,4.75,5.0,5.0,4.75,5.0,1.0,1.0,0.0,0.0
4052,2024-12-30,2023-08-29,within an hour,97%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$984.00,t,2024-12-30,2024-04-19,2024-12-15,t,2.0,2.0,59.32302,18.07291,2.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,14,44,70,327,51.0,2.7,0.0,4.45,4.9,4.31,4.9,4.9,4.92,4.45,2.0,1.0,0.0,0.0
4053,2024-12-30,2014-06-11,within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$3,304.00",t,2024-12-30,2024-04-21,2024-12-12,f,1.3,1.8,59.32378,18.06796,7.0,1.0,2.0,4.0,1.0,365.0,2.0,5.0,365,365.0,6,10,29,49,49.0,2.7,0.0,4.71,4.8,4.82,4.8,4.76,4.78,4.47,1.2,1.0,0.0,0.0
4054,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,601.00",t,2024-12-30,2024-05-15,2024-10-02,f,1.3,1.8,59.30853325233377,18.08120616794209,2.0,1.0,1.0,1.0,2.9,90.0,2.7,3.0,90,90.0,0,0,0,173,9.0,9.0,0.0,4.9,4.67,4.8,4.9,4.78,4.67,4.8,1.2,1.0,0.0,0.0
4055,2024-12-30,2014-06-24,,,,f,t,t,Private room in rental unit,Private room,1 private bath,"$5,000.00",t,2024-12-30,,,f,1.0,2.0,59.30857,18.09126,2.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4056,2024-12-30,2014-06-12,within a day,100%,89%,f,t,f,Entire rental unit,Entire home/apt,1.5 baths,"$2,000.00",t,2024-12-30,2024-05-12,2024-08-26,f,1.0,1.0,59.34503689892092,18.04158810054678,3.0,1.5,1.0,0.0,2.0,365.0,2.0,3.0,365,365.0,0,27,57,235,6.0,6.0,0.0,4.83,5.0,4.67,5.0,5.0,4.83,5.0,1.0,1.0,0.0,0.0
4057,2024-12-30,2019-06-25,within an hour,99%,91%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,604.00",t,2024-12-30,2024-05-11,2024-09-15,f,1.3,1.8,59.30993372575437,18.08103345200941,2.0,1.0,1.0,1.0,2.9,90.0,5.0,3.0,90,90.0,0,0,0,55,13.0,13.0,0.0,4.62,4.69,4.77,4.85,4.92,5.0,4.69,1.2,1.0,0.0,0.0
4058,2024-12-30,2021-07-10,within an hour,100%,100%,t,t,t,Private room in rental unit,Private room,Shared half-bath,$400.00,t,2024-12-30,2024-04-21,2024-11-24,f,1.0,1.0,59.26644232762122,18.13284051353407,1.0,0.5,1.0,1.0,1.0,7.0,1.0,1.0,7,7.0,27,57,87,362,15.0,15.0,0.0,4.93,4.87,4.8,4.87,4.8,4.8,4.87,1.0,1.0,0.0,0.0
4059,2024-12-30,2013-06-05,within a few hours,100%,80%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,027.00",t,2024-12-30,2024-08-04,2024-08-04,f,2.0,3.0,59.304994,17.957238,4.0,1.0,3.0,3.0,2.9,30.0,2.7,3.0,30,30.0,0,27,57,181,1.0,1.0,0.0,5.0,5.0,4.8,5.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0
4060,2024-12-30,2014-11-17,within a day,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,250.00",t,2024-12-30,,,f,1.0,2.0,59.27210226969598,18.1351157398906,5.0,1.0,3.0,0.0,6.0,40.0,6.0,6.0,40,40.0,0,0,0,98,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4061,2024-12-30,2016-07-05,,,13%,f,t,t,Private room in bed and breakfast,Private room,1 bath,,t,2024-12-30,,,f,1.0,2.0,59.34739,18.05853,2.0,1.2,1.0,2.0,3.0,365.0,3.0,3.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4062,2024-12-30,2016-03-29,,,80%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-05-20,2024-08-11,f,1.0,2.0,59.31605986486648,18.0280236283819,2.0,1.2,1.4,2.0,2.0,365.0,2.0,2.0,365,365.0,0,0,0,0,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4063,2024-12-30,2019-10-31,,,,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,1.0,59.29785107254876,18.00452917188319,3.0,1.2,1.0,2.0,2.0,3.0,2.0,2.0,3,3.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4064,2024-12-30,2023-12-12,within an hour,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$2,042.00",t,2024-12-30,2024-05-17,2024-11-29,t,3.0,1.8,59.33657,18.05285,3.0,1.0,1.0,3.0,1.0,184.9,1.0,1.0,1,1125.0,27,57,87,362,9.0,9.0,0.0,4.44,4.56,4.22,4.9,4.67,4.89,4.8,3.0,1.0,0.0,0.0
4065,2024-12-30,2023-12-12,within an hour,100%,100%,f,t,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-07-10,2024-10-22,t,3.0,1.8,59.33613,18.05451,4.0,1.2,1.0,2.0,1.0,184.9,1.0,1.0,1,1125.0,29,57,83,358,4.0,4.0,0.0,4.5,4.75,4.5,4.9,5.0,5.0,4.5,3.0,1.0,0.0,0.0
4066,2024-12-30,2024-04-10,,,,f,f,t,Entire home,Entire home/apt,1 bath,"$2,000.00",t,2024-12-30,,,f,1.0,1.0,59.29292,17.9179,7.0,1.0,1.4,6.0,4.0,30.0,4.0,4.0,30,30.0,29,59,89,179,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4067,2024-12-30,2021-10-01,,,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,,2024-12-30,,,f,1.0,2.0,59.265136553122105,18.055307037048827,2.0,1.2,1.0,2.0,3.0,7.0,3.0,3.0,7,7.0,0,0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4068,2024-12-30,2017-07-03,a few days or more,0%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$743.00,t,2024-12-30,,,f,1.0,1.0,59.2973544,18.0779725,2.0,1.0,1.0,0.0,1.0,365.0,1.0,1.0,365,365.0,0,1,1,76,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4069,2024-12-30,2017-01-05,,,,f,t,t,Entire home,Entire home/apt,1 bath,"$2,195.00",,2024-12-30,,,f,1.0,1.0,59.38861669137893,17.889177872814912,3.0,1.0,2.0,0.0,3.0,365.0,3.0,3.0,365,365.0,28,58,88,178,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4070,2024-12-30,2012-09-28,,,89%,f,t,f,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,2024-04-27,2024-09-15,f,1.0,1.0,59.34094416066988,18.059900030493736,2.0,1.2,1.0,2.0,2.0,365.0,3.0,3.0,365,365.0,0,0,0,0,5.0,5.0,0.0,5.0,5.0,5.0,4.9,5.0,4.8,5.0,1.0,1.0,0.0,0.0
4071,2024-12-30,2014-06-11,within an hour,100%,88%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,043.00",t,2024-12-30,2024-04-21,2024-12-26,f,1.3,1.8,59.34601060992579,18.095420823108533,2.0,1.0,0.0,1.0,1.0,365.0,2.0,5.0,365,365.0,6,34,57,168,36.0,2.7,0.0,4.58,4.78,4.81,4.72,4.9,4.58,4.56,1.2,1.0,0.0,0.0
4072,2024-12-30,2023-09-06,within an hour,100%,98%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,356.00",t,2024-12-30,2024-04-21,2024-12-13,f,1.3,1.8,59.3472488,18.051788,4.0,1.0,1.0,2.0,6.0,103.0,1.0,3.0,3,103.0,16,40,70,282,40.0,2.7,0.0,4.95,4.95,4.95,4.95,4.95,4.88,4.83,1.2,1.0,0.0,0.0
4073,2024-12-30,2024-04-13,,,71%,f,t,t,Entire villa,Entire home/apt,1.5 baths,,t,2024-12-30,2024-06-23,2024-08-09,f,1.0,1.0,59.37266,17.90559,6.0,1.2,1.4,2.0,3.0,21.0,4.0,4.0,21,21.0,0,0,0,0,5.0,5.0,0.0,5.0,4.8,5.0,5.0,5.0,4.6,5.0,1.0,1.0,0.0,0.0
4074,2024-12-30,2014-10-21,within a day,60%,38%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,500.00",t,2024-12-30,2024-05-20,2024-08-21,f,1.0,2.0,59.32684,18.04438,3.0,1.0,2.0,2.0,2.0,365.0,2.0,2.0,365,365.0,27,57,87,260,4.0,4.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,1.0,1.0,0.0,0.0
4075,2024-12-30,2021-07-05,within an hour,100%,59%,f,t,t,Private room in rental unit,Private room,1 shared bath,$875.00,t,2024-12-30,2024-05-19,2024-10-12,f,1.0,1.0,59.30969940364582,18.03025328023918,2.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,13,13.0,14,38,68,158,7.0,7.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4076,2024-12-30,2015-12-03,within an hour,100%,94%,t,t,t,Private room in home,Private room,1 shared bath,$950.00,t,2024-12-30,2024-04-27,2024-11-03,f,1.0,1.0,59.31866,18.06993,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,8,8.0,0,18,19,66,26.0,2.7,0.0,4.81,4.81,4.85,4.92,5.0,4.96,4.65,1.0,1.0,0.0,0.0
4077,2024-12-30,2022-03-13,a few days or more,38%,0%,f,t,t,Entire home,Entire home/apt,3 baths,"$2,500.00",t,2024-12-30,,,f,1.0,1.0,59.37852689767258,17.899993055740904,3.2,1.2,1.4,5.0,1.0,14.0,1.0,1.0,14,14.0,13,23,37,256,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4078,2024-12-30,2014-08-22,,,,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$12,000.00",t,2024-12-30,,,f,1.0,1.0,59.34195,18.03362,5.0,1.0,2.0,2.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4079,2024-12-30,2011-06-26,within a day,71%,33%,f,t,t,Entire rental unit,Entire home/apt,2 baths,"$2,200.00",t,2024-12-30,2024-06-28,2024-08-01,f,1.0,3.0,59.315215544300536,18.05802583694458,5.0,2.0,3.0,0.0,7.0,365.0,5.0,7.0,365,365.0,0,4,7,83,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0
4080,2024-12-30,2017-11-15,,,96%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,300.00",t,2024-12-30,2024-04-26,2024-05-30,f,1.0,1.0,59.3195628359481,18.04715234490463,2.0,1.0,1.0,1.0,2.9,365.0,2.7,3.0,365,365.0,11,41,71,251,9.0,9.0,0.0,4.56,4.56,4.56,4.9,4.78,4.56,4.56,1.0,1.0,0.0,0.0
4081,2024-12-30,2024-04-07,within an hour,100%,100%,f,t,t,Entire home,Entire home/apt,3 baths,"$4,000.00",t,2024-12-30,2024-07-09,2024-07-24,f,1.0,1.0,59.29548725203773,17.94720067626694,3.2,1.2,1.4,5.0,5.0,30.0,5.0,5.0,30,30.0,0,0,0,19,4.0,4.0,0.0,5.0,5.0,4.25,5.0,5.0,4.75,4.75,1.0,1.0,0.0,0.0
4082,2024-12-30,2024-02-25,a few days or more,33%,33%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,500.00",t,2024-12-30,2024-05-19,2024-08-26,f,1.0,1.0,59.29671165785733,18.0493370711897,5.0,1.0,2.0,0.0,1.0,30.0,1.0,1.0,30,30.0,25,53,80,80,8.0,8.0,0.0,5.0,5.0,4.75,5.0,5.0,4.63,4.88,1.0,1.0,0.0,0.0
4083,2024-12-30,2016-02-06,,,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,078.00",t,2024-12-30,,,f,1.0,2.0,59.258175757404686,18.073881849737568,2.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4084,2024-12-30,2015-07-02,within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,090.00",t,2024-12-30,2024-05-07,2024-07-29,f,1.0,1.0,59.309571941819335,18.06350402865224,2.0,1.0,1.0,0.0,3.0,365.0,3.0,3.0,365,365.0,0,0,0,56,9.0,9.0,0.0,5.0,4.89,5.0,5.0,5.0,4.67,4.89,1.0,1.0,0.0,0.0
4085,2024-12-30,2021-12-18,,,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,,t,2024-12-30,,,f,1.0,2.0,59.3005187,17.9814729,2.0,1.2,1.0,2.0,1.0,365.0,1.0,1.0,365,365.0,29,59,89,269,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,4.9,4.8,1.0,1.0,0.0,0.0
4086,2024-12-30,2015-05-06,within an hour,100%,79%,t,t,t,Private room in rental unit,Private room,1 shared bath,$380.00,t,2024-12-30,2024-04-28,2024-12-15,f,1.0,3.0,59.30439570353396,18.111567793655297,3.0,1.0,1.0,1.0,1.0,365.0,1.0,1.0,365,365.0,10,29,59,59,32.0,2.7,0.0,4.84,4.84,4.66,4.81,4.97,4.59,4.69,1.0,1.0,0.0,0.0
